file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
77911305.jpg,2000,1333,"[641.1187700935217, 487.26555166147455, 103.09299252324774, 166.40191143748282]",20-30s,Negroid,unmasked,dark,Neutral,Female
77916195.jpg,1334,2000,"[1265.1330051641519, 171.88445100358496, 295.17170985929846, 367.1155489964147]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
77920472.jpg,1333,2000,"[623.0017504376086, 243.99999999999994, 198.99674918729664, 260.99999999999994]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
77923737.jpg,1333,2000,"[1235.6642790373005, 205.47656320441695, 169.81930763682664, 338.603410214981]",20-30s,Mongoloid,unmasked,light,Neutral,Female
77923952.jpg,1333,2000,"[905.0020005001247, 255.99999999999963, 218.9969992498116, 291.9999999999992]",20-30s,Negroid,unmasked,dark,Neutral,Female
77928999.jpg,2000,2000,"[653.8555774863485, 768.5353136611569, 590.1444225136254, 839.4223099454377]",20-30s,Caucasian,unmasked,light,Surprise,Female
77929015.jpg,2000,1333,"[433.764576730368, 366.08976542644734, 485.2472502573113, 611.8342942342321]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
77938392.jpg,2000,1333,"[474.7645767303677, 493.76516936334497, 456.16061566491817, 600.0829499580174]",20-30s,Mongoloid,unmasked,light,Happiness,Female
77938570.jpg,2000,1333,"[690.7883098156292, 548.6346300757834, 113.21169018436892, 154.36536992421227]",20-30s,Negroid,unmasked,dark,Neutral,Female
77939135.jpg,2000,1333,"[813.9999999999999, 790.1843003854689, 228.22637577086303, 214.95627977031702]",20-30s,Mongoloid,unmasked,light,Neutral,Female
77947830.jpg,2000,1333,"[550.5828050824466, 451.27634163145603, 300.00000000000165, 348.72365836854084]",20-30s,Mongoloid,unmasked,light,Happiness,Female
77953543.jpg,1334,2000,"[862.0030805995483, 258.9999999999999, 362.9958925339357, 476.99999999999994]",40-50s,Mongoloid,unmasked,light,Happiness,Female
77963359.jpg,1333,2000,"[505.99999999999835, 263.0000000000003, 211.68249446554927, 340.1315811823063]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
77971252.jpg,1333,2000,"[1007.0017504376078, 456.99999999999727, 76.99824956238778, 108.21000623708069]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
77971394.jpg,1333,2000,"[855.0020005001247, 122.99999999999986, 339.9974993748441, 460.00000000000006]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
77973740.jpg,1333,2000,"[935.0032508126922, 180.99999999999733, 461.9937484371081, 596.9999999999965]",Baby,Caucasian,unmasked,mid-dark,Happiness,Female
77989365.jpg,1330,2000,"[924.3963056255243, 322.9065656565657, 212.886649874055, 295.0555555555557]",20-30s,Caucasian,unmasked,dark,Neutral,Female
77995064.jpg,1333,2000,"[946.3789234077938, 283.75815735388176, 78.1053829610351, 91.24184264611824]",20-30s,Caucasian,unmasked,light,Neutral,Male
77996829.jpg,1665,2000,"[1252.9540405669911, 525.3154168803073, 431.04595943298784, 417.68458311968]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
77998680.jpg,1334,2000,"[444.000940538681, 133.99999999999994, 258.9962378452757, 309.0]",20-30s,Caucasian,unmasked,light,Happiness,Female
77999232.jpg,875,2000,"[251.34496569605065, 127.17699978607786, 68.08305360824761, 93.43245266719808]",20-30s,Negroid,unmasked,dark,Neutral,Male
77999232.jpg,875,2000,"[733.8753982783162, 119.76097385446343, 61.10321584299216, 80.4047546939744]",20-30s,Negroid,unmasked,dark,Neutral,Male
77999232.jpg,875,2000,"[1343.7536108950558, 139.97386222475492, 73.30470251884334, 61.618631586499205]",20-30s,Negroid,unmasked,dark,Neutral,Male
77999232.jpg,875,2000,"[1770.8486280478203, 159.7468964789096, 66.72495184675611, 94.56832676382172]",20-30s,Negroid,unmasked,dark,Neutral,Male
77999523.jpg,1734,2000,"[743.9944524508035, 93.00000000000097, 322.00887607873597, 490.00000000000733]",20-30s,Caucasian,unmasked,light,Happiness,Female
78001901.jpg,1333,2000,"[590.0005001250308, 193.99999999999997, 172.99724931232817, 203.99999999999983]",Senior,Caucasian,unmasked,mid-light,Neutral,Male
78004728.jpg,1500,2000,"[1216.4040667871218, 427.642096918485, 148.18497881423775, 202.78951540759422]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Male
78025158.jpg,1334,2000,"[879.0034228883868, 263.3712121212119, 367.9986308446456, 377.6287878787887]",40-50s,Mongoloid,unmasked,mid-dark,Happiness,Male
78025911.jpg,2000,1333,"[647.7034088319949, 455.99999999999767, 234.29659116800397, 364.7593089546155]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78040442.jpg,1333,2000,"[1360.00175043761, 136.99999999999983, 180.99824956239098, 255.00000000000006]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
78042341.jpg,1453,2000,"[968.0008713386412, 148.00000000000003, 270.99753120718265, 402.0000000000003]",20-30s,Caucasian,unmasked,light,Happiness,Female
78046254.jpg,2000,1333,"[414.97164533820757, 361.9999999999959, 262.0378062157211, 408.999999999997]",40-50s,Caucasian,unmasked,light,Happiness,Female
78046300.jpg,1444,2000,"[524.0994805778525, 192.29999999999964, 284.701086064486, 370.399999999999]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
78046357.jpg,1409,2000,"[974.1546391752572, 146.99999999999997, 283.12714776632356, 408.99999999999994]",20-30s,Caucasian,unmasked,light,Happiness,Female
78053874.jpg,2000,1333,"[446.9984999999993, 271.9999999999999, 268.0027499999999, 320.99999999999994]",40-50s,Caucasian,unmasked,light,Neutral,Female
78054098.jpg,1333,2000,"[1383.8408241099444, 206.17614327758045, 241.3183517801117, 276.9793237580007]",Senior,Caucasian,unmasked,light,Neutral,Female
78057386.jpg,2000,1333,"[329.00000000000034, 114.49458999999995, 585.1877451774994, 746.2318400000001]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
78073313.jpg,2000,2000,"[948.6366063748792, 265.999999999999, 62.99011850455298, 88.2600374224905]",20-30s,Caucasian,unmasked,light,Neutral,Female
7808032.jpg,1333,2000,"[1033.0042510627657, 340.9999999999992, 326.99524881220407, 415.9999999999996]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78085716.jpg,1322,2000,"[560.0010784489536, 237.0, 181.9976890379577, 235.00000000000003]",40-50s,Caucasian,unmasked,light,Happiness,Female
78087692.jpg,1480,2000,"[1442.4207108341022, 288.7359114410744, 233.15857833177745, 340.26408855892095]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78096119.jpg,1333,2000,"[1045.001750437609, 290.99999999999994, 124.99849962490667, 168.9999999999992]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
78098429.jpg,2000,1333,"[526.6017440482334, 466.2371429853319, 296.05869229547176, 426.972031368895]",20-30s,Caucasian,unmasked,light,Neutral,Female
78100354.jpg,1333,2000,"[1085.6260162601614, 329.8768292682923, 164.8780487804874, 176.87195121951208]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78100573.jpg,1333,2000,"[939.4849732342965, 297.00000000000074, 79.50901605942256, 90.98422238918107]",20-30s,Caucasian,unmasked,light,Neutral,Female
78108396.jpg,1333,2000,"[1199.0027506876638, 316.99999999999727, 174.99374843710967, 263.9999999999965]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78125122.jpg,1737,2000,"[855.9997272975183, 129.99999999999955, 266.00081810744325, 388.9999999999998]",Senior,Mongoloid,unmasked,mid-dark,Happiness,Male
78125992.jpg,1333,2000,"[957.4556895821671, 412.9999999999983, 267.9929003453777, 320.4739147070925]",40-50s,Caucasian,unmasked,light,Sadness,Female
78126083.jpg,1333,2000,"[830.0052513128284, 288.0, 394.99474868717255, 510.0000000000001]",Senior,Caucasian,unmasked,mid-light,Happiness,Female
78134594.jpg,1333,2000,"[1149.417508417508, 320.56313131313124, 312.94949494949486, 382.7045454545454]",20-30s,Mongoloid,unmasked,light,Happiness,Male
78136091.jpg,2000,1267,"[493.14531730637265, 238.00000000000009, 264.79019493114646, 363.5038783206443]",20-30s,Caucasian,unmasked,light,Happiness,Female
78142723.jpg,1333,2000,"[901.0032508127033, 242.0000000000001, 297.9964991247824, 402.99999999999983]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
78147248.jpg,1333,2000,"[1196.5591684777614, 170.20792543195006, 248.80618947930594, 233.7920745680472]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
78149112.jpg,1000,2000,"[925.0000000000001, 110.99999999999987, 189.9999999999999, 252.99999999999994]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78149112.jpg,1000,2000,"[282.9999999999999, 148.9999999999996, 148.99999999999935, 194.9999999999998]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78149112.jpg,1000,2000,"[1636.9958560968394, 132.17704486879595, 145.80802653204242, 199.25350519911456]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78152259.jpg,1333,2000,"[1198.558589360016, 435.52624066094654, 126.44141063998198, 175.58458441088408]",20-30s,Mongoloid,unmasked,light,Anger,Female
78174290.jpg,1333,2000,"[935.5210374719917, 343.7881292261492, 99.4489089965973, 169.9526671675433]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
78176884.jpg,1333,2000,"[1103.1731837502005, 224.61695225179704, 196.82681624979904, 222.73200561192488]",20-30s,Caucasian,unmasked,light,Anger,Male
78179910.jpg,1124,2000,"[1337.0000000000002, 103.98756056338016, 283.0000000000005, 453.0108845070427]",Kid,Negroid,unmasked,mid-dark,Surprise,Female
78179931.jpg,1125,2000,"[1027.966804430717, 159.67514733304432, 69.03319556927691, 114.00674307987848]",20-30s,Negroid,unmasked,mid-dark,Fear,Male
78181000.jpg,1333,2000,"[755.6262150310737, 244.57181546727787, 238.74756993784922, 306.4281845327221]",20-30s,Mongoloid,unmasked,light,Happiness,Male
78202943.jpg,1125,2000,"[823.4351407377828, 308.99999999999517, 353.3023984047689, 496.32474565943664]",20-30s,Mongoloid,masked,light,Neutral,Female
78215298.jpg,1500,2000,"[1147.72727272727, 278.409090909091, 543.560606060606, 945.0757575757573]",20-30s,Caucasian,unmasked,light,Neutral,Female
78216435.jpg,1200,2000,"[833.9999999999986, 510.0137203166235, 188.00000000000006, 244.98575197889338]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
78217423.jpg,1334,2000,"[833.7824501728649, 304.8995518724811, 381.6434462596366, 524.0439864107673]",Baby,Caucasian,unmasked,light,Neutral,Female
78218263.jpg,1334,2000,"[677.00273831071, 308.0, 274.99897313348384, 349.99999999999994]",Baby,Caucasian,unmasked,light,Neutral,Female
78220536.jpg,1333,2000,"[748.2682926829273, 298.2609756097558, 630.5934959349598, 754.1085365853655]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78226981.jpg,1292,2000,"[338.7076062522491, 115.78097315772881, 225.5166928763604, 297.70575780342784]",20-30s,Caucasian,unmasked,light,Happiness,Female
78230502.jpg,1333,2000,"[443.0060015003724, 236.9999999999968, 226.992748187041, 300.99999999999534]",20-30s,Caucasian,unmasked,light,Happiness,Female
78232900.jpg,2000,1500,"[337.99999999999915, 311.99299999999926, 583.9999999999986, 576.0070000000003]",Kid,Caucasian,unmasked,light,Neutral,Female
78234774.jpg,1333,2000,"[1135.0010002500624, 143.00000000000003, 201.99724931232777, 260.0000000000002]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78234960.jpg,1333,2000,"[874.3001063768062, 218.74095070058652, 226.79311804278004, 318.5828633934163]",Senior,Mongoloid,unmasked,light,Surprise,Male
78239669.jpg,1125,2000,"[777.9999999999997, 0.9999999999999956, 253.99999999999855, 412.99999999999926]",20-30s,Negroid,unmasked,dark,Anger,Male
78245340.jpg,1333,2000,"[800.0022505626408, 243.99999999999994, 335.99424856214046, 525.0000000000001]",Kid,Negroid,unmasked,mid-dark,Surprise,Female
7824931.jpg,1333,2000,"[1430.8532245455938, 331.9574648864374, 210.34002039769996, 242.0638412913646]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78252608.jpg,1333,2000,"[1092.1012537857562, 380.781830263907, 334.31648939987434, 282.4990955693163]",20-30s,Caucasian,unmasked,light,Happiness,Female
78254353.jpg,1333,2000,"[1454.0032508127035, 200.99999999999937, 261.9967491872987, 282.99999999999903]",20-30s,Caucasian,unmasked,light,Neutral,Female
78255940.jpg,2000,1333,"[597.4814509689929, 1059.0000000000002, 70.70085575457357, 94.87424902159195]",20-30s,Caucasian,unmasked,light,Happiness,Female
78263418.jpg,2000,1333,"[572.9999999999974, 856.1735239483812, 88.72195389041056, 122.40294932176916]",20-30s,Negroid,unmasked,dark,Happiness,Male
78263873.jpg,1488,2000,"[549.0481094072741, 306.0207408419273, 172.12485923514663, 222.9302187919763]",20-30s,Caucasian,unmasked,light,Neutral,Male
78273500.jpg,2000,1333,"[519.9974999999995, 661.9999999999999, 225.0047500000006, 309.99999999999983]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78286607.jpg,2000,1333,"[336.01105617709334, 505.4376793768598, 282.7524584384997, 387.0924124127902]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78287512.jpg,1333,2000,"[556.628298551986, 141.00000000000003, 217.68931336358065, 289.31449592510864]",20-30s,Caucasian,unmasked,light,Happiness,Female
78289396.jpg,1333,2000,"[1231.8563618026212, 427.5649601291094, 86.71819098689286, 105.72274444654813]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78293824.jpg,1335,2000,"[779.9991859375422, 391.00000000000006, 369.0024421873669, 349.99999999999955]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78294315.jpg,1333,2000,"[1046.7765952065254, 517.3872005288622, 103.08890650542875, 140.8662853365274]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78296125.jpg,1125,2000,"[911.1234804003442, 140.60458717711373, 177.3283431192415, 244.49981764876168]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78304091.jpg,1334,2000,"[1016.0000000000005, 404.9999999999999, 171.99999999999994, 189.99999999999966]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78306001.jpg,2000,1333,"[456.99999999999994, 618.0000000000002, 126.0020000000002, 169.99999999999957]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78308878.jpg,2000,1125,"[248.91962952494126, 116.17834284093917, 141.42058361295267, 199.3863988874795]",20-30s,Caucasian,unmasked,light,Happiness,Female
78309635.jpg,1054,2000,"[832.9999999999999, 324.9999999999995, 251.00000000000023, 311.9992312312308]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78313755.jpg,1333,2000,"[560.6894863714942, 729.5394573333992, 145.2795434413283, 133.35963822226626]",20-30s,Caucasian,unmasked,light,Happiness,Female
78314851.jpg,1333,2000,"[747.0055013753371, 142.9999999999988, 290.98524631157716, 472.99999999999153]",20-30s,Caucasian,unmasked,light,Happiness,Female
78319303.jpg,1333,2000,"[1008.9999999999981, 264.4539488323477, 267.0394965838461, 316.91940969030554]",20-30s,Caucasian,unmasked,light,Neutral,Female
78320040.jpg,1125,2000,"[444.0, 209.99999999999986, 71.99999999999983, 83.99999999999967]",20-30s,Negroid,unmasked,mid-dark,Neutral,Male
78332009.jpg,1301,2000,"[1391.9962384818355, 98.99999999999973, 184.00649716773665, 238.99999999999858]",20-30s,Caucasian,unmasked,light,Happiness,Female
78338323.jpg,1333,2000,"[1726.3164983164938, 0.0, 273.68350168350185, 513.7323232323229]",Senior,Mongoloid,unmasked,mid-dark,Neutral,Female
78346057.jpg,1330,2000,"[1275.1175777905612, 138.13923736907154, 309.78995554824826, 354.2040621750225]",Kid,Mongoloid,unmasked,light,Happiness,Male
7834842.jpg,1333,2000,"[1003.0030007501817, 354.9999999999989, 301.994248562137, 401.9999999999944]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78352224.jpg,1333,2000,"[1060.0010002500583, 177.99999999999935, 109.99849962490553, 146.99999999999875]",20-30s,Mongoloid,unmasked,light,Happiness,Male
78352985.jpg,2000,1333,"[535.7624514725684, 764.3613135293006, 424.4750970548592, 545.769832314254]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78354198.jpg,1200,2000,"[504.99999999999943, 575.003166226913, 164.99999999999986, 234.9973614775721]",40-50s,Caucasian,unmasked,light,Surprise,Male
78355245.jpg,1333,2000,"[493.5655375776878, 195.42138874983755, 223.38729816900255, 362.0924472587588]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78366803.jpg,1333,2000,"[890.9999999999982, 171.9999999999993, 174.99849962490728, 241.9999999999996]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
78375996.jpg,2000,1250,"[488.9805068226107, 127.99999999999889, 205.02241715399387, 285.99999999999784]",20-30s,Caucasian,unmasked,light,Happiness,Female
78381637.jpg,1386,2000,"[360.34893262075957, 146.849633619766, 92.70184232165751, 130.85713305478404]",Kid,Caucasian,unmasked,light,Happiness,Female
7838733.jpg,2000,1333,"[550.1314099385263, 643.6373597814037, 351.3662591747174, 444.8555774863509]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78389931.jpg,1333,2000,"[1067.7529077243476, 503.6079023917047, 67.45407081407328, 85.89998641370947]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
78389972.jpg,1333,2000,"[807.91256943763, 382.71315640698634, 198.46837007851363, 229.36025098609997]",20-30s,Caucasian,unmasked,light,Happiness,Female
7839777.jpg,1333,2000,"[847.0032508127018, 378.99999999999994, 258.9952488122012, 331.99999999999847]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78404348.jpg,1333,2000,"[1072.4680134680111, 23.196969696969692, 515.0269360269368, 617.5568181818172]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
78409037.jpg,1333,2000,"[503.52202903304044, 273.08900601433174, 569.9393705619578, 439.86710553872643]",20-30s,Mongoloid,unmasked,light,Sadness,Female
78409703.jpg,1214,2000,"[881.0000000000001, 292.0054967405448, 233.99999999999872, 347.9970899608867]",20-30s,Negroid,unmasked,dark,Happiness,Male
78416721.jpg,1333,2000,"[1305.003500875221, 159.0, 264.99449862465667, 384.99999999999983]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
78417444.jpg,1333,2000,"[1394.50406504065, 165.49756097560962, 174.24390243902488, 251.87682926829243]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78420110.jpg,1333,2000,"[900.5574583162663, 154.95312640883657, 208.44254168372535, 303.8069228507301]",20-30s,Negroid,masked,dark,Neutral,Male
78420181.jpg,1333,2000,"[670.0027506876698, 165.99999999999957, 356.99624906226245, 494.99999999999665]",20-30s,Caucasian,unmasked,light,Surprise,Female
78420283.jpg,1333,2000,"[803.0037509377343, 97.0, 262.9962490622656, 356.99999999999994]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
78424129.jpg,2000,1331,"[366.0812979728907, 284.9818552685471, 311.918702027112, 407.9283793050032]",20-30s,Caucasian,unmasked,light,Sadness,Female
78426105.jpg,862,2000,"[465.01577761081916, 157.5183065777955, 148.48685199098432, 199.48169342220467]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
78427508.jpg,2000,1527,"[489.1614730553439, 253.58085792354558, 451.4308931582699, 708.2888450272548]",20-30s,Caucasian,unmasked,light,Happiness,Female
78428009.jpg,1333,2000,"[1133.7214716605677, 73.5419682720821, 150.84641634544323, 193.9319603447879]",20-30s,Caucasian,unmasked,light,Happiness,Female
